id	word	tier	level	category	written_freq	spoken_freq	zhuyin	pinyin	definition	grammar
38877	蠢蠢欲動	精熟	第7級		2.0	3.0	ㄔㄨㄣˇ ㄔㄨㄣˇ ㄩˋ ㄉㄨㄥˋ	chǔnchǔnyùdòng	to begin to stir (idiom), to get restless, to become threatening	verb
38878	純樸	精熟	第7級		5.0	10.0	ㄔㄨㄣˊ ㄆㄨˊ	chúnpú	simple and honest, unsophisticated, guileless	noun
38879	純然	精熟	第7級		3.0	1.0	ㄔㄨㄣˊ ㄖㄢˊ	chúnrán	completely	noun
38880	唇舌	精熟	第7級		2.0	0.0	ㄔㄨㄣˊ ㄕㄜˊ	chúnshé	argument, words, lips and tongue	noun
38881	純熟	精熟	第7級		3.0	1.0	ㄔㄨㄣˊ ㄕㄨˊ	chúnshú	skillful, proficient	noun
38882	純正	精熟	第7級		4.0	1.0	ㄔㄨㄣˊ ㄓㄥˋ	chúnzhèng	pure, unadulterated, (of motives etc) honest	noun
38883	啜	精熟	第7級		4.0	0.0	ㄔㄨㄛˋ	chuò	(literary) to drink, to sip, to sob	noun
38884	綽綽有餘	精熟	第7級		3.0	1.0	ㄔㄨㄛˋ ㄔㄨㄛˋ ㄧㄡˇ ㄩˊ	chuòchuòyǒuyú	enough and to spare (idiom)	
38885	戳破	精熟	第7級		2.0	1.0	ㄔㄨㄛ ㄆㄛˋ	chuōpò	to puncture, to pierce, (fig.) to destroy (the facade concealing an unpleasant reality)	verb
38886	啜泣	精熟	第7級		6.0	1.0	ㄔㄨㄛˋ ㄑㄧˋ	chuòqì	to sob	verb
38887	輟學	精熟	第7級		4.0	7.0	ㄔㄨㄛˋ ㄒㄩㄝˊ	chuòxué	to drop out of school, to leave off studying, to interrupt one's studies	verb
38888	辭別	精熟	第7級		4.0	1.0	ㄘˊ ㄅㄧㄝˊ	cíbié	to bid farewell (to), to say goodbye (to)	verb
38889	刺穿	精熟	第7級		3.0	1.0	ㄘˋ ㄔㄨㄢ	cìchuān	to skewer, to impale, to pierce through	verb
38890	次等	精熟	第7級		2.0	1.0	ㄘˋ ㄉㄥˇ	cìděng	second-class, second-rate	noun
38891	詞典/辭典	精熟	第7級		5.0	2.0	ㄘˊ ㄉㄧㄢˇ/ㄘˊ ㄉㄧㄢˇ	cídiǎn/cídiǎn	dictionary, also written 辭典|辞典[ci2 dian3], CL:部[bu4], 本[ben3]	noun
38892	刺骨	精熟	第7級		4.0	3.0	ㄘˋ ㄍㄨˇ	cìgǔ	piercing, cutting, bone-chilling, penetrating (cold)	noun
38893	辭彙	精熟	第7級		4.0	0.0	ㄘˊ ㄏㄨㄟˋ	cíhuì	vocabulary	noun
38894	詞句	精熟	第7級		4.0	2.0	ㄘˊ ㄐㄩˋ	cíjù	words and sentences	noun
38895	慈母	精熟	第7級		3.0	3.0	ㄘˊ ㄇㄨˇ	címǔ	warm, caring mother	adjective
38896	此起彼落	精熟	第7級		4.0	2.0	ㄘˇ ㄑㄧˇ ㄅㄧˇ ㄌㄨㄛˋ	cǐqǐbǐluò	to rise and fall in succession (idiom), repeating continuously	verb
38897	刺殺	精熟	第7級		7.0	2.0	ㄘˋ ㄕㄚ	cìshā	to assassinate, (military) to fight with a bayonet, (baseball) to put out (a baserunner)	verb
38898	辭世	精熟	第7級		3.0	1.0	ㄘˊ ㄕˋ	císhì	to die, to depart this life (euphemism), same as 去世	verb
38899	刺探	精熟	第7級		2.0	0.0	ㄘˋ ㄊㄢˋ	cìtàn	to pry into, to spy on, to probe into	verb
38900	慈祥	精熟	第7級		5.0	4.0	ㄘˊ ㄒㄧㄤˊ	cíxiáng	kindly, benevolent (often of older person)	noun
38901	刺繡	精熟	第7級		4.0	8.0	ㄘˋ ㄒㄧㄡˋ	cìxiù	to embroider, embroidery	verb
38902	刺眼	精熟	第7級		4.0	2.0	ㄘˋ ㄧㄢˇ	cìyǎn	to dazzle, to offend the eyes, dazzling, harsh (light), crude (colors), unsightly	verb
38903	詞語	精熟	第7級		4.0	1.0	ㄘˊ ㄩˇ	cíyǔ	word (general term including monosyllables through to short phrases), term (e.g. technical term), expression	noun
38904	匆匆	精熟	第7級		24.0	4.0	ㄘㄨㄥ ㄘㄨㄥ	cōngcōng	hurriedly	noun
38905	匆促	精熟	第7級		2.0	1.0	ㄘㄨㄥ ㄘㄨˋ	cōngcù	hastily, in a hurry	noun
38906	聰慧	精熟	第7級		7.0	1.0	ㄘㄨㄥ ㄏㄨㄟˋ	cōnghuì	bright, witty, intelligent	adjective
38907	從軍	精熟	第7級		5.0	2.0	ㄘㄨㄥˊ ㄐㄩㄣ	cóngjūn	to enlist, to serve in the army	verb
38908	從容不迫	精熟	第7級		3.0	0.0	ㄘㄨㄥ ㄖㄨㄥˊ ㄅㄨˋ ㄆㄛˋ	cōngróngbùpò	calm, unruffled	noun
38909	叢生	精熟	第7級		4.0	2.0	ㄘㄨㄥˊ ㄕㄥ	cóngshēng	growing as a thicket, overgrown, breaking out everywhere (of disease, social disorder etc)	noun
38910	從天而降	精熟	第7級		3.0	1.0	ㄘㄨㄥˊ ㄊㄧㄢ ㄦˊ ㄐㄧㄤˋ	cóngtiānérjiàng	lit. to drop from the sky (idiom), fig. to appear unexpectedly, to arise abruptly, out of the blue, to drop into one's lap	noun
38911	從業	精熟	第7級		3.0	4.0	ㄘㄨㄥˊ ㄧㄝˋ	cóngyè	to practice (a trade)	verb
38912	聰穎	精熟	第7級		3.0	0.0	ㄘㄨㄥ ㄧㄥˇ	cōngyǐng	smart, intelligent	noun
38913	從政	精熟	第7級		3.0	1.0	ㄘㄨㄥˊ ㄓㄥˋ	cóngzhèng	to be engaged in politics (esp. as a government official)	verb
38914	湊近	精熟	第7級		3.0	0.0	ㄘㄡˋ ㄐㄧㄣˋ	còujìn	to approach, to lean close to	verb
38915	湊熱鬧	精熟	第7級		2.0	1.0	ㄘㄡˋ ㄖㄜˋ ㄋㄠˋ	còurènào	to join in the fun, to get in on the action, (fig.) to butt in, to create more trouble	verb
38916	蹙	精熟	第7級		3.0	0.0	ㄘㄨˋ	cù	to knit (one's brows), wrinkled (of brows), to hesitate, distressed	verb
38917	粗獷	精熟	第7級		3.0	2.0	ㄘㄨ ㄍㄨㄤˇ	cūguǎng	rough, rude, boorish, straightforward, uninhibited	noun
38918	粗略	精熟	第7級		4.0	1.0	ㄘㄨ ㄌㄩㄝˋ	cūlüè	rough (not precise or accurate), cursory	
38919	粗聲粗氣	精熟	第7級		1.0	0.0	ㄘㄨ ㄕㄥ ㄘㄨ ㄑㄧˋ	cūshēngcūqì	loud and rude speech	adjective
38920	粗俗	精熟	第7級		4.0	1.0	ㄘㄨ ㄙㄨˊ	cūsú	vulgar	noun
38921	粗野	精熟	第7級		3.0	1.0	ㄘㄨ ㄧㄝˇ	cūyě	insolent, boorish, rough (in actions)	noun
38922	簇擁	精熟	第7級		5.0	2.0	ㄘㄨˋ ㄩㄥˇ	cùyǒng	to crowd around, to escort	verb
38923	粗壯	精熟	第7級		4.0	1.0	ㄘㄨ ㄓㄨㄤˋ	cūzhuàng	thick and solid	adjective
38924	竄	精熟	第7級		6.0	2.0	ㄘㄨㄢˋ	cuàn	to flee, to scuttle, to exile or banish, to amend or edit	verb
38925	璀璨	精熟	第7級		3.0	3.0	ㄘㄨㄟˇ ㄘㄢˋ	cuǐcàn	bright, resplendent	adjective
38926	摧殘	精熟	第7級		5.0	5.0	ㄘㄨㄟ ㄘㄢˊ	cuīcán	to ravage, to ruin	verb
38927	翠綠	精熟	第7級		3.0	5.0	ㄘㄨㄟˋ ㄌㄩˋ	cuìlǜ	greenish-blue, emerald green	noun
38928	存留	精熟	第7級		4.0	1.0	ㄘㄨㄣˊ ㄌㄧㄡˊ	cúnliú	remaining, extant	noun
38929	存亡	精熟	第7級		5.0	2.0	ㄘㄨㄣˊ ㄨㄤˊ	cúnwáng	to live or die, to exist or perish	verb
38930	存疑	精熟	第7級		4.0	1.0	ㄘㄨㄣˊ ㄧˊ	cúnyí	(as for the questions that are still doubtful) to leave them undecided	
38931	撮	精熟	第7級		7.0	3.0	ㄘㄨㄛˋ	cuò	classifier for hair or grass: tuft, Taiwan pr. [cuo4]	classifier
38932	措詞	精熟	第7級		2.0	1.0	ㄘㄨㄛˋ ㄘˊ	cuòcí	wording, way of expressing something, turn of phrase, diction	noun
38933	措辭	精熟	第7級		4.0	2.0	ㄘㄨㄛˋ ㄘˊ	cuòcí	wording, way of expressing something, turn of phrase, diction	noun
38934	錯愕	精熟	第7級		3.0	3.0	ㄘㄨㄛˋ ㄜˋ	cuòè	astonished, startled	noun
38935	搓揉	精熟	第7級		4.0	3.0	ㄘㄨㄛ ㄖㄡˊ	cuōróu	to knead, to rub	verb
38936	磋商	精熟	第7級		3.0	4.0	ㄘㄨㄛ ㄕㄤ	cuōshāng	to consult, to discuss seriously, to negotiate, to confer, negotiations, consultations	verb
38937	措手不及	精熟	第7級		4.0	4.0	ㄘㄨㄛˋ ㄕㄡˇ ㄅㄨˋ ㄐㄧˊ	cuòshǒubùjí	no time to deal with it (idiom), caught unprepared	noun
38938	錯綜複雜	精熟	第7級		7.0	3.0	ㄘㄨㄛˋ ㄗㄨㄥˋ ㄈㄨˋ ㄗㄚˊ	cuòzòngfùzá	tangled and complicated (idiom)	
38939	大本營	精熟	第7級		5.0	4.0	ㄉㄚˋ ㄅㄣˇ ㄧㄥˊ	dàběnyíng	headquarters, base camp	noun
38940	大臣	精熟	第7級		116.0	8.0	ㄉㄚˋ ㄔㄣˊ	dàchén	chancellor (of a monarchy), cabinet minister	
38941	打點	精熟	第7級		6.0	3.0	ㄉㄚˇ ˙ㄉㄧㄢ	dǎdian	to bribe, to get (luggage) ready, to put in order, to organize things, (baseball) RBI (run batted in)	verb
38942	大度	精熟	第7級		3.0	1.0	ㄉㄚˋ ㄉㄨˋ	dàdù	magnanimous, generous (in spirit)	noun
38943	大發雷霆	精熟	第7級		5.0	1.0	ㄉㄚˋ ㄈㄚ ㄌㄟˊ ㄊㄧㄥˊ	dàfāléitíng	to be furious, to fly into a terrible rage	verb
38944	大功告成	精熟	第7級		4.0	6.0	ㄉㄚˋ ㄍㄨㄥ ㄍㄠˋ ㄔㄥˊ	dàgōnggàochéng	successfully accomplished (project or goal), to be highly successful	
38945	打滾	精熟	第7級		5.0	2.0	ㄉㄚˇ ㄍㄨㄣˇ	dǎgǔn	to roll about	verb
38946	大亨	精熟	第7級		5.0	1.0	ㄉㄚˋ ㄏㄥ	dàhēng	big shot, top gun, superstar, VIP	adjective
38947	大惑不解	精熟	第7級		3.0	1.0	ㄉㄚˋ ㄏㄨㄛˋ ㄅㄨˋ ㄐㄧㄝˇ	dàhuòbùjiě	to be at a loss (idiom)	verb
38948	搭建	精熟	第7級		4.0	8.0	ㄉㄚ ㄐㄧㄢˋ	dājiàn	to build (esp. with simple materials), to knock together (a temporary shed), to rig up	verb
38949	打結	精熟	第7級		3.0	3.0	ㄉㄚˇ ㄐㄧㄝˊ	dǎjié	to tie a knot, to tie	verb
38950	大驚失色	精熟	第7級		4.0	1.0	ㄉㄚˋ ㄐㄧㄥ ㄕ ㄙㄜˋ	dàjīngshīsè	to turn pale with fright (idiom)	verb
38951	搭救	精熟	第7級		4.0	1.0	ㄉㄚ ㄐㄧㄡˋ	dājiù	to rescue	verb
38952	大可不必	精熟	第7級		2.0	1.0	ㄉㄚˋ ㄎㄜˇ ㄅㄨˋ ㄅㄧˋ	dàkěbùbì	need not, unnecessary	noun
38953	打垮	精熟	第7級		3.0	1.0	ㄉㄚˇ ㄎㄨㄚˇ	dǎkuǎ	to defeat, to strike down, to destroy	verb
38954	大剌剌	精熟	第7級		3.0	1.0	ㄉㄚˋ ㄌㄚˋ ㄌㄚˋ	dàlàlà	pompous, with a swagger, casual	noun
38955	大老	精熟	第7級		4.0	1.0	ㄉㄚˋ ㄌㄠˇ	dàlǎo	a person who is virtuous and admired by others	noun
38956	打雷	精熟	第7級		3.0	13.0	ㄉㄚˇ ㄌㄟˊ	dǎléi	to rumble with thunder, clap of thunder	verb
38957	打理	精熟	第7級		4.0	7.0	ㄉㄚˇ ㄌㄧˇ	dǎlǐ	to take care of, to sort out, to manage, to put in order	verb
38958	大理石	精熟	第7級		7.0	2.0	ㄉㄚˋ ㄌㄧˇ ㄕˊ	dàlǐshí	marble	noun
38959	大麻	精熟	第7級		5.0	2.0	ㄉㄚˋ ㄇㄚˊ	dàmá	hemp (Cannabis sativa), cannabis, marijuana	noun
38960	大名鼎鼎	精熟	第7級		3.0	1.0	ㄉㄚˋ ㄇㄧㄥˊ ㄉㄧㄥˇ ㄉㄧㄥˇ	dàmíngdǐngdǐng	grand reputation, renowned, famous	noun
38961	大難	精熟	第7級		4.0	2.0	ㄉㄚˋ ㄋㄢˋ	dànàn	great catastrophe	noun
38962	大內	精熟	第7級		3.0	1.0	ㄉㄚˋ ㄋㄟˋ	dànèi	Danei, a district in Tainan 台南|台南[Tai2 nan2], Taiwan	noun
38963	打拚/打拼	精熟	第7級		6.0	25.0	ㄉㄚˇ ㄆㄢˋ/ㄉㄚˇ ㄆㄧㄣ	dǎpàn/dǎpīn	to work hard, to try to make a living	verb
38964	大器	精熟	第7級		2.0	1.0	ㄉㄚˋ ㄑㄧˋ	dàqì	very capable person, precious object	noun
38965	打趣	精熟	第7級		3.0	1.0	ㄉㄚˇ ㄑㄩˋ	dǎqù	to make fun of	verb
38966	大失所望	精熟	第7級		4.0	1.0	ㄉㄚˋ ㄕ ㄙㄨㄛˇ ㄨㄤˋ	dàshīsuǒwàng	greatly disappointed	noun
38967	大手筆	精熟	第7級		2.0	1.0	ㄉㄚˋ ㄕㄡˇ ㄅㄧˇ	dàshǒubǐ	great work or author; a person who spends a lot of money; to start a large-scale business	noun
38968	大肆	精熟	第7級		12.0	7.0	ㄉㄚˋ ㄙˋ	dàsì	wantonly, without restraint (of enemy or malefactor), unbridled	noun
38969	打探	精熟	第7級		5.0	1.0	ㄉㄚˇ ㄊㄢˋ	dǎtàn	to make discreet inquiries, to scout out	verb
38970	大庭廣眾	精熟	第7級		2.0	1.0	ㄉㄚˋ ㄊㄧㄥˊ ㄍㄨㄤˇ ㄓㄨㄥˋ	dàtíngguǎngzhòng	public place with numerous people	adjective
38971	大同	精熟	第7級		8.0	2.0	ㄉㄚˋ ㄊㄨㄥˊ	dàtóng	(Confucianism) Great Harmony (concept of an ideal society)	
38972	大屠殺	精熟	第7級		6.0	4.0	ㄉㄚˋ ㄊㄨˊ ㄕㄚ	dàtúshā	massacre, mass slaughter	noun
38973	打退堂鼓	精熟	第7級		2.0	1.0	ㄉㄚˇ ㄊㄨㄟˋ ㄊㄤˊ ㄍㄨˇ	dǎtuìtánggǔ	lit. to beat the return drum (idiom), fig. to give up, to turn tail	
38974	大相逕庭	精熟	第7級		2.0	1.0	ㄉㄚˋ ㄒㄧㄤ ㄐㄧㄥˋ ㄊㄧㄥˊ	dàxiāngjìngtíng	completely different	noun
38975	大興土木	精熟	第7級		2.0	2.0	ㄉㄚˋ ㄒㄧㄥ ㄊㄨˇ ㄇㄨˋ	dàxīngtǔmù	to carry out large scale construction	verb
38976	打壓	精熟	第7級		4.0	2.0	ㄉㄚˇ ㄧㄚ	dǎyā	to suppress, to beat down	verb
38977	大搖大擺	精熟	第7級		3.0	1.0	ㄉㄚˋ ㄧㄠˊ ㄉㄚˋ ㄅㄞˇ	dàyáodàbǎi	to strut, swaggering	verb
38978	大爺	精熟	第7級		6.0	2.0	ㄉㄚˋ ㄧㄝˊ	dàyé	arrogant idler, self-centered show-off, (coll.) father's older brother, uncle, term of respect for older man	noun
38979	大業	精熟	第7級		11.0	8.0	ㄉㄚˋ ㄧㄝˋ	dàyè	great cause, great undertaking	noun
38980	大義	精熟	第7級		7.0	1.0	ㄉㄚˋ ㄧˋ	dàyì	righteousness, virtuous cause, a woman's marriage, main points of a piece of writing	noun
38981	打住	精熟	第7級		3.0	0.0	ㄉㄚˇ ㄓㄨˋ	dǎzhù	to stop, to halt	verb
38982	呆板	精熟	第7級		3.0	1.0	ㄉㄞ ㄅㄢˇ	dāibǎn	stiff, inflexible, also pr. [ai2 ban3]	noun
38983	怠惰	精熟	第7級		3.0	1.0	ㄉㄞˋ ㄉㄨㄛˋ	dàiduò	idleness	noun
38984	帶過	精熟	第7級		3.0	2.0	ㄉㄞˋ ㄍㄨㄛˋ	dàiguò	to give sth only cursory attention, to treat sth as not very significant	verb
38985	代勞	精熟	第7級		3.0	3.0	ㄉㄞˋ ㄌㄠˊ	dàiláo	to do sth in place of sb else	verb
38986	怠慢	精熟	第7級		4.0	0.0	ㄉㄞˋ ㄇㄢˋ	dàimàn	to slight, to neglect	verb
38987	待命	精熟	第7級		4.0	4.0	ㄉㄞˋ ㄇㄧㄥˋ	dàimìng	to be on call, to be on standby	verb
38988	待人接物	精熟	第7級		4.0	1.0	ㄉㄞˋ ㄖㄣˊ ㄐㄧㄝ ㄨˋ	dàirénjiēwù	the way one treats people	noun
38989	呆滯	精熟	第7級		4.0	0.0	ㄉㄞ ㄓˋ	dāizhì	dull, lifeless, sluggish	noun
38990	擔保	精熟	第7級		6.0	2.0	ㄉㄢ ㄅㄠˇ	dānbǎo	to guarantee, to vouch for	verb
38991	淡薄	精熟	第7級		2.0	1.0	ㄉㄢˋ ㄅㄛˊ	dànbó	thin, light, flagging, faint	adjective
38992	單薄	精熟	第7級		4.0	1.0	ㄉㄢ ㄅㄛˊ	dānbó	weak, frail, thin, flimsy	adjective
38993	單車	精熟	第7級		12.0	22.0	ㄉㄢ ㄔㄜ	dānchē	(coll.) bike, bicycle (esp. bike-share bicycle)	noun
38994	擔負	精熟	第7級		5.0	3.0	ㄉㄢ ㄈㄨˋ	dānfù	to shoulder, to bear, to undertake	verb
38995	單據	精熟	第7級		2.0	1.0	ㄉㄢ ㄐㄩˋ	dānjù	receipts, invoices, transaction records	noun
38996	耽溺	精熟	第7級		3.0	1.0	ㄉㄢ ㄋㄧˋ	dānnì	to indulge in, to wallow in	verb
38997	淡然	精熟	第7級		2.0	0.0	ㄉㄢˋ ㄖㄢˊ	dànrán	tranquil and calm, indifferent	noun
38998	單身漢	精熟	第7級		3.0	1.0	ㄉㄢ ㄕㄣ ㄏㄢˋ	dānshēnhàn	bachelor, unmarried man	noun
38999	膽識	精熟	第7級		6.0	3.0	ㄉㄢˇ ㄕˋ	dǎnshì	courage and insight	noun
39000	淡忘	精熟	第7級		3.0	2.0	ㄉㄢˋ ㄨㄤˋ	dànwàng	to gradually forget as time passes, to have (sth) fade from one's memory	verb
39001	旦夕	精熟	第7級		4.0	1.0	ㄉㄢˋ ㄒㄧˋ	dànxì	sooner or later; a metaphor that the time is short	noun
39002	單向	精熟	第7級		4.0	2.0	ㄉㄢ ㄒㄧㄤˋ	dānxiàng	unidirectional	noun
39003	膽小鬼	精熟	第7級		3.0	2.0	ㄉㄢˇ ㄒㄧㄠˇ ㄍㄨㄟˇ	dǎnxiǎoguǐ	coward	noun
39004	彈藥	精熟	第7級		4.0	2.0	ㄉㄢˋ ㄧㄠˋ	dànyào	ammunition	noun
39005	膽戰心驚	精熟	第7級		2.0	0.0	ㄉㄢˇ ㄓㄢˋ ㄒㄧㄣ ㄐㄧㄥ	dǎnzhànxīnjīng	to tremble with fear (idiom), scared witless	verb
39006	當差	精熟	第7級		3.0	0.0	ㄉㄤ ㄔㄞ	dāngchāi	a small official or servant who was sent by others; being sent around by others; to take charge of something in a certain place	noun
39007	當紅	精熟	第7級		3.0	1.0	ㄉㄤ ㄏㄨㄥˊ	dānghóng	currently popular (of movie stars, singers etc)	noun
39008	當機立斷	精熟	第7級		3.0	1.0	ㄉㄤ ㄐㄧ ㄌㄧˋ ㄉㄨㄢˋ	dāngjīlìduàn	to make prompt decisions (idiom)	verb
39009	當權	精熟	第7級		6.0	1.0	ㄉㄤ ㄑㄩㄢˊ	dāngquán	to hold power	verb
39010	蕩然無存	精熟	第7級		3.0	2.0	ㄉㄤˋ ㄖㄢˊ ㄨˊ ㄘㄨㄣˊ	dàngránwúcún	to obliterate completely, to vanish from the face of the earth	verb
39011	當頭	精熟	第7級		4.0	1.0	ㄉㄤ ㄊㄡˊ	dāngtóu	coming right into one's face, imminent, to put first	
39012	當頭棒喝	精熟	第7級		2.0	1.0	ㄉㄤ ㄊㄡˊ ㄅㄤˋ ㄏㄜˋ	dāngtóubànghè	a wake-up call	noun
39013	當務之急	精熟	第7級		3.0	5.0	ㄉㄤ ㄨˋ ㄓ ㄐㄧˊ	dāngwùzhījí	(idiom) top priority job, matter of vital importance	noun
39014	搗	精熟	第7級		6.0	2.0	ㄉㄠˇ	dǎo	to pound, to beat, to hull, to attack, to disturb, to stir	verb
39015	稻草	精熟	第7級		5.0	13.0	ㄉㄠˋ ㄘㄠˇ	dàocǎo	rice straw	noun
39016	導讀	精熟	第7級		6.0	0.0	ㄉㄠˇ ㄉㄨˊ	dǎodú	guide (e.g. book or other printed material)	noun
39017	倒過來	精熟	第7級		3.0	3.0	ㄉㄠˋ ㄍㄨㄛˋ ㄌㄞˊ	dàoguòlái	to turn upside down; to turn over; to sell (goods)	verb
39018	導航	精熟	第7級		4.0	6.0	ㄉㄠˇ ㄏㄤˊ	dǎoháng	navigation	noun
39019	道教	精熟	第7級		8.0	2.0	ㄉㄠˋ ㄐㄧㄠˋ	dàojiào	Taoism, Daoism (Chinese system of beliefs)	noun
39020	導覽	精熟	第7級		4.0	12.0	ㄉㄠˇ ㄌㄢˇ	dǎolǎn	(visitor, tour, audio etc) guide, guided tour, (site) navigator, to guide	noun
39021	倒流	精熟	第7級		3.0	1.0	ㄉㄠˋ ㄌㄧㄡˊ	dàoliú	to flow backwards, reverse flow	verb
39022	搗亂	精熟	第7級		3.0	2.0	ㄉㄠˇ ㄌㄨㄢˋ	dǎoluàn	to disturb, to look for trouble, to stir up a row, to bother sb intentionally	verb
39023	道貌岸然	精熟	第7級		3.0	0.0	ㄉㄠˋ ㄇㄠˋ ㄢˋ ㄖㄢˊ	dàomàoànrán	sanctimonious, dignified	noun
39024	稻米	精熟	第7級		8.0	45.0	ㄉㄠˋ ㄇㄧˇ	dàomǐ	rice (crop)	noun
39025	悼念	精熟	第7級		3.0	2.0	ㄉㄠˋ ㄋㄧㄢˋ	dàoniàn	to grieve	verb
39026	道義	精熟	第7級		6.0	1.0	ㄉㄠˋ ㄧˋ	dàoyì	morality, righteousness and justice	noun
39027	倒影	精熟	第7級		3.0	1.0	ㄉㄠˋ ㄧㄥˇ	dàoyǐng	inverted image, reversed image (e.g. upside down)	noun
39028	導遊	精熟	第7級		4.0	4.0	ㄉㄠˇ ㄧㄡˊ	dǎoyóu	tour guide, guidebook, to conduct a tour	noun
39029	盜賊	精熟	第7級		6.0	2.0	ㄉㄠˋ ㄗㄟˊ	dàozéi	robber	noun
39030	倒轉	精熟	第7級		2.0	1.0	ㄉㄠˋ ㄓㄨㄢˇ	dàozhuǎn	to make an about-turn, to reverse one's direction, policy, sequence etc, to turn things on their head	verb
39031	得	精熟	第7級		2471.0	1542.0	ㄉㄜˊ	dé	to obtain, to get, to gain, to catch (a disease), proper, suitable, proud, contented, to allow, to permit, ready, finished, structural particle: used after a verb (or adjective as main verb), linking it to following phrase indicating effect, degree, possibility etc	particle
39032	得不償失	精熟	第7級		2.0	1.0	ㄉㄜˊ ㄅㄨˋ ㄔㄤˊ ㄕ	débùchángshī	the gains do not make up for the losses (idiom)	
39033	得逞	精熟	第7級		5.0	1.0	ㄉㄜˊ ㄔㄥˇ	déchěng	to prevail, to have one's way, to get away with it	verb
39034	得當	精熟	第7級		5.0	1.0	ㄉㄜˊ ㄉㄤˋ	dédàng	appropriate, suitable	noun
39035	得道	精熟	第7級		3.0	1.0	ㄉㄜˊ ㄉㄠˋ	dédào	to achieve the Dao, to become an immortal	verb
39036	得了	精熟	第7級		3.0	1.0	ㄉㄜˊ ˙ㄌㄜ	déle	all right!, that's enough!	
39037	得心應手	精熟	第7級		3.0	2.0	ㄉㄜˊ ㄒㄧㄣ ㄧㄥˋ ㄕㄡˇ	déxīnyìngshǒu	lit. what the heart wishes, the hand accomplishes (idiom) skilled at the job, entirely in one's element, going smoothly and easily	noun
39038	德性	精熟	第7級		4.0	0.0	ㄉㄜˊ ㄒㄧㄥˋ	déxìng	moral integrity, (coll.) revolting behavior, CL:副[fu4]	noun
39039	德行	精熟	第7級		6.0	2.0	ㄉㄜˊ ㄒㄧㄥˋ	déxìng	(coll.) revolting behavior, CL:副[fu4]	noun
39040	得宜	精熟	第7級		4.0	1.0	ㄉㄜˊ ㄧˊ	déyí	proper, appropriate, suitable	noun
39041	得意忘形	精熟	第7級		2.0	1.0	ㄉㄜˊ ㄧˋ ㄨㄤˋ ㄒㄧㄥˊ	déyìwàngxíng	so pleased as to lose one's sense of measure, beside oneself with joy	
39042	得意洋洋	精熟	第7級		5.0	1.0	ㄉㄜˊ ㄧˋ ㄧㄤˊ ㄧㄤˊ	déyìyángyáng	joyfully satisfied, to be immensely proud of oneself, proudly, an air of complacency	noun
39043	得志	精熟	第7級		4.0	1.0	ㄉㄜˊ ㄓˋ	dézhì	to accomplish one's ambition, a dream come true, to enjoy success	verb
39044	蹬	精熟	第7級		3.0	2.0	ㄉㄥˋ	dèng	to step on, to tread on, to wear (shoes), (slang) to dump (sb), Taiwan pr. [deng4]	verb
39045	等號	精熟	第7級		4.0	2.0	ㄉㄥˇ ㄏㄠˋ	děnghào	(math.) equals sign =	noun
39046	登基	精熟	第7級		10.0	4.0	ㄉㄥ ㄐㄧ	dēngjī	to ascend the throne	verb
39047	登門	精熟	第7級		5.0	0.0	ㄉㄥ ㄇㄣˊ	dēngmén	to visit sb at home	verb
39048	登載	精熟	第7級		2.0	0.0	ㄉㄥ ㄗㄞˋ	dēngzài	to publish (in newspapers or magazines), to record (bookkeeping entries)	verb
39049	地表	精熟	第7級		5.0	33.0	ㄉㄧˋ ㄅㄧㄠˇ	dìbiǎo	the surface (of the earth)	noun
39050	地標	精熟	第7級		3.0	9.0	ㄉㄧˋ ㄅㄧㄠ	dìbiāo	landmark	noun
39051	敵不過	精熟	第7級		2.0	1.0	ㄉㄧˊㄅㄨˊㄍㄨㄛˋ	díbúguò	fail to conquer; be defeated by; less superior	
39052	牴觸	精熟	第7級		3.0	1.0	ㄉㄧˇ ㄔㄨˋ	dǐchù	to conflict, to contradict	verb
39053	低垂	精熟	第7級		5.0	3.0	ㄉㄧ ㄔㄨㄟˊ	dīchuí	to droop, to hang low	verb
39054	地道	精熟	第7級		4.0	1.0	(一)ㄉㄧˋ ㄉㄠˋ/(二)ㄉㄧˋ ˙ㄉㄠ	dìdào/dìdao	tunnel, causeway	noun
39055	地段	精熟	第7級		2.0	2.0	ㄉㄧˋ ㄉㄨㄢˋ	dìduàn	section, district	noun
39056	詆毀	精熟	第7級		3.0	0.0	ㄉㄧˇ ㄏㄨㄟˇ	dǐhuǐ	to vilify, to slander, vilification	verb
39057	地基	精熟	第7級		3.0	7.0	ㄉㄧˋ ㄐㄧ	dìjī	foundations (of a building), base	noun
39058	遞減	精熟	第7級		3.0	3.0	ㄉㄧˋ ㄐㄧㄢˇ	dìjiǎn	progressively decreasing, gradually falling, in descending order	noun
39059	地窖	精熟	第7級		6.0	0.0	ㄉㄧˋ ㄐㄧㄠˋ	dìjiào	cellar, basement	noun
39060	締結	精熟	第7級		6.0	1.0	ㄉㄧˋ ㄐㄧㄝˊ	dìjié	to conclude (an agreement)	verb
39061	低階	精熟	第7級		4.0	2.0	ㄉㄧ ㄐㄧㄝ	dījiē	low level	adjective
39062	地雷	精熟	第7級		3.0	3.0	ㄉㄧˋ ㄌㄟˊ	dìléi	land mine (CL:顆|颗[ke1]), (fig.) sore point, weak spot	noun
